id,user_id,amount,transaction_type,origin_balance_before,origin_balance_after,location_country,is_fraud_ground_truth,occurred_at
T0014091,C100001505,35.9,CASH_OUT,473.79,437.89,FR,False,2024-07-01 04:00:00
T0004237,C100000453,155.22,CASH_IN,1626.12,1781.34,FR,False,2024-07-01 04:00:00
T0013456,C100001434,56.31,PAYMENT,729.97,673.66,BR,False,2024-07-01 04:00:00
T0017841,C100001892,163.14,CASH_IN,677.62,840.76,US,False,2024-07-01 04:00:00
T0001510,C100000159,608.94,TRANSFER,1060.0,451.06,AU,False,2024-07-01 04:00:00
T0001826,C100000190,211.15,CASH_IN,1028.38,1239.53,US,False,2024-07-01 04:00:00
T0022228,C100002355,778.38,PAYMENT,5396.11,4617.73,AU,False,2024-07-01 04:00:00
T0019945,C100002112,1087.01,CASH_IN,6085.9,7172.91,CA,False,2024-07-01 04:00:00
T0013117,C100001399,1079.5,CASH_OUT,1079.5,0.0,NG,False,2024-07-01 04:00:00
T0006448,C100000693,266.0,TRANSFER,1630.84,1364.84,FR,False,2024-07-01 04:00:00
T0019718,C100002089,186.02,PAYMENT,0.0,0.0,BR,False,2024-07-01 04:00:00
T0001191,C100000125,148.4,CASH_IN,677.91,826.31,AU,False,2024-07-01 04:00:00
T0008957,C100000958,34.13,CASH_IN,426.89,461.02,US,False,2024-07-01 04:00:00
T0021004,C100002225,160.26,PAYMENT,1071.05,910.79,IN,False,2024-07-01 04:00:00
T0022038,C100002334,14.12,CASH_OUT,0.0,0.0,NG,False,2024-07-01 05:00:00
T0023774,C100002510,74.5,PAYMENT,1058.07,983.57,IN,False,2024-07-01 05:00:00
T0026507,C100002802,60.32,CASH_OUT,0.0,0.0,IN,False,2024-07-01 05:00:00
T0020385,C100002160,274.04,CASH_OUT,2091.86,1817.82,FR,False,2024-07-01 05:00:00
T0025613,C100002705,565.51,PAYMENT,4460.93,3895.42,AU,False,2024-07-01 05:00:00
T0024297,C100002566,72.31,CASH_IN,1230.74,1303.05,DE,False,2024-07-01 05:00:00
T0019281,C100002037,214.8,CASH_OUT,2845.31,2630.51,NG,False,2024-07-01 05:00:00
T0006859,C100000737,1371.29,PAYMENT,5238.16,3866.87,BR,False,2024-07-01 05:00:00
T0002364,C100000248,5.91,PAYMENT,5.91,0.0,GB,False,2024-07-01 05:00:00
T0013681,C100001457,277.99,PAYMENT,1245.25,967.26,US,False,2024-07-01 05:00:00
T0027668,C100002924,184.07,PAYMENT,1702.28,1518.21,NG,False,2024-07-01 05:00:00
T0008143,C100000877,187.2,CASH_OUT,2297.7,2110.5,CA,False,2024-07-01 05:00:00
T0028536,C100002003,751.83,TRANSFER,4291.75,3539.92,GB,True,2024-07-01 05:00:00
T0008761,C100000938,80.42,CASH_OUT,424.11,343.69,SG,False,2024-07-01 05:00:00
T0023863,C100002520,81.29,PAYMENT,0.0,0.0,IN,False,2024-07-01 05:00:00
T0003977,C100000426,84.42,PAYMENT,3790.51,3706.09,IN,False,2024-07-01 05:00:00
T0009784,C100001047,132.34,PAYMENT,1543.62,1411.28,BR,False,2024-07-01 05:00:00
T0001299,C100000137,270.7,PAYMENT,7267.76,6997.06,AU,False,2024-07-01 05:00:00
T0004123,C100000441,287.68,PAYMENT,922.02,634.34,US,False,2024-07-01 05:00:00
T0011459,C100001225,1276.8,CASH_OUT,6550.42,5273.62,GB,False,2024-07-01 05:00:00
T0007133,C100000770,177.84,CASH_OUT,882.93,705.09,IN,False,2024-07-01 05:00:00
T0002114,C100000218,259.22,PAYMENT,0.0,0.0,CA,False,2024-07-01 05:00:00
T0026443,C100002796,105.3,CASH_OUT,0.0,0.0,AU,False,2024-07-01 05:00:00
T0012643,C100001354,218.04,PAYMENT,835.58,617.54,US,False,2024-07-01 05:00:00
T0012035,C100001284,385.17,TRANSFER,385.65,0.48,GB,False,2024-07-01 05:00:00
T0011085,C100001183,237.32,PAYMENT,237.32,0.0,AU,False,2024-07-01 05:00:00
T0002703,C100000285,1200.75,CASH_OUT,24968.12,23767.37,IN,False,2024-07-01 05:00:00
T0007494,C100000810,521.18,CASH_OUT,2865.98,2344.8,DE,False,2024-07-01 05:00:00
T0016616,C100001770,361.7,CASH_IN,0.0,361.7,DE,False,2024-07-01 05:00:00
T0002847,C100000301,141.11,CASH_OUT,1453.78,1312.67,DE,False,2024-07-01 05:00:00
T0007138,C100000771,628.81,PAYMENT,5276.2,4647.39,FR,False,2024-07-01 05:00:00
T0010929,C100001166,270.44,PAYMENT,2222.61,1952.17,IN,False,2024-07-01 05:00:00
T0025436,C100002686,294.17,PAYMENT,3992.86,3698.69,SG,False,2024-07-01 05:00:00
T0010480,C100001119,627.29,CASH_OUT,3628.5,3001.21,US,False,2024-07-01 05:00:00
T0027868,C100002946,621.83,PAYMENT,0.0,0.0,DE,False,2024-07-01 05:00:00
T0003048,C100000323,174.82,CASH_OUT,229.99,55.17,NG,False,2024-07-01 05:00:00
T0003386,C100000361,163.46,CASH_OUT,0.0,0.0,SG,False,2024-07-01 05:00:00
T0014875,C100001590,224.03,TRANSFER,1755.65,1531.62,NG,False,2024-07-01 05:00:00
T0020037,C100002122,261.87,CASH_OUT,1500.62,1238.75,NG,False,2024-07-01 05:00:00
T0024004,C100002534,3079.71,PAYMENT,4123.14,1043.43,US,False,2024-07-01 05:00:00
T0003594,C100000385,640.67,CASH_OUT,3457.2,2816.53,FR,False,2024-07-01 05:00:00
T0002040,C100000211,368.56,PAYMENT,670.79,302.23,DE,False,2024-07-01 06:00:00
T0015393,C100001645,195.76,CASH_IN,0.0,195.76,US,False,2024-07-01 06:00:00
T0015746,C100001683,38.97,CASH_IN,90.03,129.0,SG,False,2024-07-01 06:00:00
T0009713,C100001039,221.5,PAYMENT,2455.44,2233.94,IN,False,2024-07-01 06:00:00
T0015314,C100001637,437.97,CASH_IN,1909.6,2347.57,IN,False,2024-07-01 06:00:00
T0000007,C100000000,1507.15,CASH_IN,229.01,1736.16,SG,False,2024-07-01 06:00:00
T0002082,C100000216,175.19,CASH_OUT,4437.23,4262.04,CA,False,2024-07-01 06:00:00
T0024831,C100002623,288.68,CASH_OUT,1659.85,1371.17,AU,False,2024-07-01 06:00:00
T0001485,C100000156,188.94,TRANSFER,6023.92,5834.98,SG,False,2024-07-01 06:00:00
T0012651,C100001355,147.21,TRANSFER,2300.98,2153.77,AU,False,2024-07-01 06:00:00
T0008195,C100000882,114.77,PAYMENT,0.0,0.0,BR,False,2024-07-01 06:00:00
T0016393,C100001748,461.02,CASH_OUT,1090.12,629.1,AU,False,2024-07-01 06:00:00
T0002218,C100000230,482.07,PAYMENT,4208.5,3726.43,AU,False,2024-07-01 06:00:00
T0001592,C100000168,163.11,CASH_IN,315.05,478.16,AU,False,2024-07-01 06:00:00
T0024073,C100002540,304.27,PAYMENT,304.27,0.0,DE,False,2024-07-01 06:00:00
T0021539,C100002281,152.0,CASH_OUT,5074.54,4922.54,SG,False,2024-07-01 06:00:00
T0022959,C100002428,365.47,PAYMENT,2859.14,2493.67,FR,False,2024-07-01 06:00:00
T0016363,C100001745,141.22,CASH_OUT,1413.3,1272.08,FR,False,2024-07-01 06:00:00
T0012216,C100001307,542.06,CASH_IN,140.69,682.75,SG,False,2024-07-01 06:00:00
T0021051,C100002229,1976.43,TRANSFER,9307.96,7331.53,DE,False,2024-07-01 06:00:00
T0012839,C100001372,386.53,CASH_IN,0.0,386.53,DE,False,2024-07-01 06:00:00
T0023909,C100002525,386.11,TRANSFER,4133.64,3747.53,GB,False,2024-07-01 06:00:00
T0018826,C100001991,92.32,TRANSFER,372.42,280.1,BR,False,2024-07-01 06:00:00
T0026011,C100002750,72.34,CASH_IN,0.0,72.34,AU,False,2024-07-01 06:00:00
T0010309,C100001101,71.53,CASH_OUT,914.39,842.86,CA,False,2024-07-01 06:00:00
T0005186,C100000558,157.79,PAYMENT,0.0,0.0,AU,False,2024-07-01 06:00:00
T0024479,C100002584,395.09,PAYMENT,13351.76,12956.67,IN,False,2024-07-01 06:00:00
T0005121,C100000550,720.31,PAYMENT,12995.72,12275.41,FR,False,2024-07-01 06:00:00
T0012093,C100001294,3853.41,CASH_OUT,13176.84,9323.43,CA,False,2024-07-01 06:00:00
T0019110,C100002022,959.5,CASH_OUT,21618.47,20658.97,NG,False,2024-07-01 06:00:00
T0003083,C100000326,40.19,PAYMENT,497.94,457.75,GB,False,2024-07-01 06:00:00
T0024435,C100002580,545.68,CASH_OUT,1013.11,467.43,BR,False,2024-07-01 06:00:00
T0027485,C100002905,270.71,CASH_OUT,3522.49,3251.78,GB,False,2024-07-01 06:00:00
T0000381,C100000039,691.82,CASH_OUT,1684.39,992.57,GB,False,2024-07-01 06:00:00
T0000751,C100000078,549.17,CASH_OUT,880.01,330.84,DE,False,2024-07-01 06:00:00
T0018866,C100001996,427.53,CASH_OUT,6083.95,5656.42,SG,False,2024-07-01 06:00:00
T0014756,C100001577,44.5,PAYMENT,1088.13,1043.63,GB,False,2024-07-01 06:00:00
T0002344,C100000246,563.28,PAYMENT,3533.01,2969.73,SG,False,2024-07-01 06:00:00
T0012483,C100001336,69.99,PAYMENT,0.0,0.0,SG,False,2024-07-01 07:00:00
T0008669,C100000928,371.41,CASH_OUT,978.13,606.72,NG,False,2024-07-01 07:00:00
T0019510,C100002065,176.42,PAYMENT,1311.53,1135.11,NG,False,2024-07-01 07:00:00
T0013974,C100001491,99.28,CASH_OUT,0.0,0.0,GB,False,2024-07-01 07:00:00
T0000010,C100000001,34.72,CASH_OUT,751.55,716.83,NG,False,2024-07-01 07:00:00
T0009862,C100001056,152.94,CASH_OUT,686.78,533.84,AU,False,2024-07-01 07:00:00
T0011383,C100001217,103.26,CASH_OUT,1232.69,1129.43,FR,False,2024-07-01 07:00:00
T0021354,C100002262,1179.81,CASH_IN,8274.3,9454.11,BR,False,2024-07-01 07:00:00
T0026853,C100002837,1347.97,PAYMENT,5956.26,4608.29,US,False,2024-07-01 07:00:00
T0003299,C100000351,293.02,PAYMENT,811.18,518.16,CA,False,2024-07-01 07:00:00
T0014493,C100001549,96.69,PAYMENT,96.69,0.0,AU,False,2024-07-01 07:00:00
T0016283,C100001736,48.17,TRANSFER,184.69,136.52,US,False,2024-07-01 07:00:00
T0009816,C100001049,209.55,CASH_OUT,1131.31,921.76,IN,False,2024-07-01 07:00:00
T0006167,C100000662,3373.75,CASH_OUT,3373.75,0.0,CA,False,2024-07-01 07:00:00
T0026322,C100002785,499.71,CASH_OUT,7114.07,6614.36,NG,False,2024-07-01 07:00:00
T0006144,C100000659,3164.57,PAYMENT,6280.38,3115.81,DE,False,2024-07-01 07:00:00
T0002939,C100000312,808.5,CASH_OUT,3897.5,3089.0,CA,False,2024-07-01 07:00:00
T0026374,C100002790,9607.63,CASH_IN,69218.36,78825.99,SG,False,2024-07-01 07:00:00
T0004337,C100000465,43.8,TRANSFER,394.92,351.12,SG,False,2024-07-01 07:00:00
T0020149,C100002134,530.88,CASH_OUT,3245.6,2714.72,SG,False,2024-07-01 07:00:00
T0017388,C100001845,105.21,CASH_OUT,2842.62,2737.41,SG,False,2024-07-01 07:00:00
T0008800,C100000942,958.42,CASH_IN,1976.19,2934.61,CA,False,2024-07-01 07:00:00
T0015027,C100001605,77.63,CASH_IN,185.98,263.61,IN,False,2024-07-01 07:00:00
T0023183,C100002449,128.61,TRANSFER,613.26,484.65,GB,False,2024-07-01 07:00:00
T0000874,C100000092,112.89,CASH_IN,896.46,1009.35,SG,False,2024-07-01 07:00:00
T0005008,C100000538,359.86,CASH_IN,575.06,934.92,BR,False,2024-07-01 07:00:00
T0019528,C100002067,122.59,CASH_OUT,550.98,428.39,US,False,2024-07-01 07:00:00
T0014418,C100001540,687.61,CASH_OUT,8179.5,7491.89,BR,False,2024-07-01 07:00:00
T0027347,C100002892,641.67,CASH_OUT,6965.33,6323.66,NG,False,2024-07-01 07:00:00
T0012629,C100001352,904.62,CASH_IN,0.0,904.62,BR,False,2024-07-01 07:00:00
T0022939,C100002427,144.9,CASH_IN,1185.11,1330.01,GB,False,2024-07-01 07:00:00
T0003607,C100000387,23.88,CASH_OUT,520.99,497.11,SG,False,2024-07-01 07:00:00
T0026599,C100002811,236.29,PAYMENT,0.0,0.0,NG,False,2024-07-01 07:00:00
T0027669,C100002924,195.59,PAYMENT,1518.21,1322.62,CA,False,2024-07-01 07:00:00
T0012471,C100001335,1329.22,CASH_OUT,6729.31,5400.09,IN,False,2024-07-01 07:00:00
T0017673,C100001873,2125.58,PAYMENT,25415.91,23290.33,BR,False,2024-07-01 07:00:00
T0024228,C100002560,36.6,CASH_OUT,1652.46,1615.86,IN,False,2024-07-01 07:00:00
T0023392,C100002472,1159.02,CASH_OUT,5912.41,4753.39,SG,False,2024-07-01 07:00:00
T0002310,C100000241,774.29,CASH_OUT,774.29,0.0,DE,False,2024-07-01 07:00:00
T0018741,C100001982,140.0,CASH_IN,2544.41,2684.41,GB,False,2024-07-01 07:00:00
T0012115,C100001296,777.81,PAYMENT,1338.33,560.52,IN,False,2024-07-01 07:00:00
T0016672,C100001775,121.16,CASH_OUT,691.47,570.31,US,False,2024-07-01 07:00:00
T0001300,C100000137,611.05,CASH_OUT,6997.06,6386.01,IN,False,2024-07-01 07:00:00
T0011893,C100001270,1690.58,PAYMENT,20846.57,19155.99,SG,False,2024-07-01 08:00:00
T0011823,C100001263,888.7,PAYMENT,0.0,0.0,FR,False,2024-07-01 08:00:00
T0027101,C100002865,257.6,CASH_IN,1034.27,1291.87,BR,False,2024-07-01 08:00:00
T0021338,C100002259,213.52,PAYMENT,0.0,0.0,DE,False,2024-07-01 08:00:00
T0005993,C100000642,28.5,PAYMENT,73.96,45.46,CA,False,2024-07-01 08:00:00
T0009130,C100000975,46.45,PAYMENT,46.45,0.0,NG,False,2024-07-01 08:00:00
T0027254,C100002881,395.36,PAYMENT,1715.06,1319.7,CA,False,2024-07-01 08:00:00
T0004658,C100000503,154.3,PAYMENT,382.75,228.45,DE,False,2024-07-01 08:00:00
T0019529,C100002067,203.66,CASH_OUT,428.39,224.73,US,False,2024-07-01 08:00:00
T0023528,C100002485,371.53,PAYMENT,1261.29,889.76,GB,False,2024-07-01 08:00:00
T0022920,C100002425,254.61,CASH_IN,1545.72,1800.33,DE,False,2024-07-01 08:00:00
T0018952,C100002005,772.73,CASH_OUT,2534.23,1761.5,CA,False,2024-07-01 08:00:00
T0015492,C100001656,99.26,PAYMENT,0.0,0.0,GB,False,2024-07-01 08:00:00
T0017852,C100001893,233.57,CASH_IN,0.0,233.57,US,False,2024-07-01 08:00:00
T0012768,C100001366,108.71,TRANSFER,1693.28,1584.57,GB,False,2024-07-01 08:00:00
T0002212,C100000229,1354.49,PAYMENT,1797.55,443.06,AU,False,2024-07-01 08:00:00
T0024708,C100002608,353.19,PAYMENT,2794.26,2441.07,NG,False,2024-07-01 08:00:00
T0001241,C100000130,338.37,CASH_OUT,1955.29,1616.92,FR,False,2024-07-01 08:00:00
T0006571,C100000706,40.6,PAYMENT,679.42,638.82,GB,False,2024-07-01 08:00:00
T0005297,C100000569,508.78,CASH_OUT,5437.41,4928.63,DE,False,2024-07-01 08:00:00
T0000851,C100000090,131.44,CASH_OUT,0.0,0.0,FR,False,2024-07-01 08:00:00
T0021087,C100002233,27.38,PAYMENT,0.0,0.0,NG,False,2024-07-01 08:00:00
T0024632,C100002600,370.0,CASH_IN,4121.77,4491.77,FR,False,2024-07-01 08:00:00
T0002951,C100000313,213.67,PAYMENT,395.6,181.93,DE,False,2024-07-01 08:00:00
T0025840,C100002732,133.47,PAYMENT,654.37,520.9,AU,False,2024-07-01 08:00:00
T0023028,C100002435,189.22,CASH_OUT,563.14,373.92,CA,False,2024-07-01 08:00:00
T0027500,C100002906,42.95,CASH_OUT,142.16,99.21,IN,False,2024-07-01 08:00:00
T0010798,C100001151,213.27,PAYMENT,3919.98,3706.71,AU,False,2024-07-01 08:00:00
T0022481,C100002381,149.36,PAYMENT,1230.61,1081.25,IN,False,2024-07-01 08:00:00
T0019790,C100002097,552.43,PAYMENT,3338.59,2786.16,FR,False,2024-07-01 08:00:00
T0022358,C100002370,1895.1,CASH_OUT,4347.13,2452.03,SG,False,2024-07-01 09:00:00
T0027333,C100002890,218.1,TRANSFER,1626.34,1408.24,SG,False,2024-07-01 09:00:00
T0009215,C100000985,393.5,PAYMENT,2578.16,2184.66,FR,False,2024-07-01 09:00:00
T0010481,C100001119,355.64,CASH_OUT,3001.21,2645.57,US,False,2024-07-01 09:00:00
T0008431,C100000904,362.69,PAYMENT,2380.54,2017.85,AU,False,2024-07-01 09:00:00
T0005684,C100000608,122.68,CASH_OUT,1617.25,1494.57,NG,False,2024-07-01 09:00:00
T0022451,C100002379,472.01,PAYMENT,1562.17,1090.16,BR,False,2024-07-01 09:00:00
T0013249,C100001412,355.82,PAYMENT,2541.23,2185.41,FR,False,2024-07-01 09:00:00
T0000072,C100000007,1003.38,PAYMENT,16444.7,15441.32,IN,False,2024-07-01 09:00:00
T0013175,C100001405,412.4,TRANSFER,3316.59,2904.19,GB,False,2024-07-01 09:00:00
T0023262,C100002458,113.84,CASH_OUT,473.18,359.34,BR,False,2024-07-01 09:00:00
T0024955,C100002634,122.41,CASH_IN,447.79,570.2,SG,False,2024-07-01 09:00:00
T0002296,C100000239,202.02,PAYMENT,202.02,0.0,US,False,2024-07-01 09:00:00
T0017327,C100001838,6.53,CASH_IN,156.78,163.31,AU,False,2024-07-01 09:00:00
T0007110,C100000767,367.9,CASH_IN,2482.62,2850.52,SG,False,2024-07-01 09:00:00
T0012752,C100001364,268.7,CASH_IN,147.43,416.13,BR,False,2024-07-01 09:00:00
T0028410,C100000920,377.34,TRANSFER,1293.74,916.4,GB,True,2024-07-01 09:00:00
T0020593,C100002181,1281.67,CASH_OUT,4191.82,2910.15,SG,False,2024-07-01 09:00:00
T0016402,C100001749,134.68,PAYMENT,719.42,584.74,FR,False,2024-07-01 09:00:00
T0001680,C100000176,100.3,CASH_OUT,1176.78,1076.48,NG,False,2024-07-01 09:00:00
T0012150,C100001300,1114.47,CASH_OUT,11275.99,10161.52,DE,False,2024-07-01 09:00:00
T0023989,C100002533,406.45,CASH_IN,3602.86,4009.31,IN,False,2024-07-01 09:00:00
T0024229,C100002560,211.03,PAYMENT,1615.86,1404.83,IN,False,2024-07-01 09:00:00
T0028508,C100000456,4917.54,TRANSFER,4917.54,0.0,US,True,2024-07-01 09:00:00
T0028383,C100001782,46405.25,TRANSFER,46405.25,0.0,US,True,2024-07-01 09:00:00
T0010256,C100001097,223.43,PAYMENT,252.25,28.82,GB,False,2024-07-01 09:00:00
T0008670,C100000928,340.33,PAYMENT,606.72,266.39,NG,False,2024-07-01 09:00:00
T0025841,C100002732,1181.27,CASH_IN,520.9,1702.17,AU,False,2024-07-01 09:00:00
T0000543,C100000057,211.22,CASH_IN,120.37,331.59,GB,False,2024-07-01 09:00:00
T0028007,C100002962,102.89,CASH_OUT,1743.05,1640.16,AU,False,2024-07-01 09:00:00
T0009085,C100000971,31.08,PAYMENT,365.3,334.22,CA,False,2024-07-01 09:00:00
T0004302,C100000461,299.35,PAYMENT,2672.73,2373.38,CA,False,2024-07-01 09:00:00
T0001495,C100000157,2996.71,CASH_IN,2592.6,5589.31,CA,False,2024-07-01 09:00:00
T0013099,C100001398,49.04,CASH_OUT,388.82,339.78,US,False,2024-07-01 09:00:00
T0012047,C100001285,1612.49,CASH_OUT,14677.91,13065.42,SG,False,2024-07-01 09:00:00
T0015504,C100001657,473.34,PAYMENT,0.0,0.0,BR,False,2024-07-01 09:00:00
T0002478,C100000258,72.01,CASH_IN,340.95,412.96,BR,False,2024-07-01 09:00:00
T0016512,C100001758,683.5,PAYMENT,3861.66,3178.16,IN,False,2024-07-01 09:00:00
T0006059,C100000649,174.29,PAYMENT,1690.57,1516.28,SG,False,2024-07-01 09:00:00
T0012000,C100001281,360.42,CASH_IN,2161.92,2522.34,AU,False,2024-07-01 09:00:00
T0000513,C100000054,1280.91,CASH_OUT,11774.4,10493.49,SG,False,2024-07-01 09:00:00
T0018021,C100001911,194.73,CASH_OUT,3003.3,2808.57,BR,False,2024-07-01 09:00:00
T0003789,C100000406,24.18,CASH_OUT,255.89,231.71,SG,False,2024-07-01 10:00:00
T0024452,C100002581,131.45,CASH_OUT,213.59,82.14,AU,False,2024-07-01 10:00:00
T0018758,C100001983,45.65,PAYMENT,45.65,0.0,GB,False,2024-07-01 10:00:00
T0001340,C100000140,806.62,CASH_OUT,0.0,0.0,IN,False,2024-07-01 10:00:00
T0008708,C100000932,51.07,PAYMENT,0.0,0.0,SG,False,2024-07-01 10:00:00
T0001370,C100000144,60.34,PAYMENT,253.76,193.42,SG,False,2024-07-01 10:00:00
T0009341,C100000997,124.16,CASH_OUT,0.0,0.0,AU,False,2024-07-01 10:00:00
T0008309,C100000892,217.15,CASH_OUT,2426.39,2209.24,IN,False,2024-07-01 10:00:00
T0009309,C100000994,26.59,CASH_OUT,26.59,0.0,BR,False,2024-07-01 10:00:00
T0011907,C100001271,1549.06,CASH_OUT,1870.03,320.97,BR,False,2024-07-01 10:00:00
T0018837,C100001992,2015.18,PAYMENT,9289.53,7274.35,CA,False,2024-07-01 10:00:00
T0018867,C100001996,513.33,CASH_OUT,5656.42,5143.09,SG,False,2024-07-01 10:00:00
T0007525,C100000813,162.37,CASH_IN,248.36,410.73,IN,False,2024-07-01 10:00:00
T0002709,C100000286,261.03,CASH_OUT,10742.13,10481.1,GB,False,2024-07-01 10:00:00
T0006268,C100000673,30.89,CASH_IN,198.39,229.28,US,False,2024-07-01 10:00:00
T0017752,C100001883,1692.06,CASH_OUT,0.0,0.0,US,False,2024-07-01 10:00:00
T0017988,C100001908,181.95,CASH_OUT,404.82,222.87,SG,False,2024-07-01 10:00:00
T0016792,C100001786,308.95,PAYMENT,1113.84,804.89,BR,False,2024-07-01 10:00:00
T0003562,C100000383,112.48,PAYMENT,1894.41,1781.93,SG,False,2024-07-01 10:00:00
T0019198,C100002029,133.78,CASH_OUT,1186.46,1052.68,DE,False,2024-07-01 10:00:00
T0014253,C100001522,7233.44,CASH_IN,22990.22,30223.66,BR,False,2024-07-01 10:00:00
T0010032,C100001073,129.85,CASH_OUT,1062.93,933.08,CA,False,2024-07-01 10:00:00
T0014797,C100001580,81.41,PAYMENT,0.0,0.0,GB,False,2024-07-01 10:00:00
T0000130,C100000012,308.41,PAYMENT,325.92,17.51,US,False,2024-07-01 10:00:00
T0021339,C100002259,204.11,CASH_OUT,0.0,0.0,DE,False,2024-07-01 10:00:00
T0021103,C100002235,1226.45,TRANSFER,7156.35,5929.9,AU,False,2024-07-01 10:00:00
T0003428,C100000368,1245.86,CASH_OUT,22793.31,21547.45,IN,False,2024-07-01 10:00:00
T0025387,C100002681,484.91,CASH_IN,5765.02,6249.93,SG,False,2024-07-01 10:00:00
T0008233,C100000885,499.81,PAYMENT,16108.47,15608.66,IN,False,2024-07-01 10:00:00
T0022675,C100002401,970.66,CASH_IN,4504.75,5475.41,NG,False,2024-07-01 10:00:00
T0020645,C100002186,721.95,CASH_IN,2871.48,3593.43,SG,False,2024-07-01 11:00:00
T0016344,C100001742,1120.34,TRANSFER,0.0,0.0,IN,False,2024-07-01 11:00:00
T0019904,C100002109,205.2,PAYMENT,3590.01,3384.81,DE,False,2024-07-01 11:00:00
T0009354,C100001000,475.85,CASH_OUT,2611.87,2136.02,FR,False,2024-07-01 11:00:00
T0020885,C100002212,281.13,CASH_IN,1235.24,1516.37,IN,False,2024-07-01 11:00:00
T0006464,C100000695,378.43,CASH_IN,9022.33,9400.76,IN,False,2024-07-01 11:00:00
T0024621,C100002599,135.18,TRANSFER,1621.14,1485.96,SG,False,2024-07-01 11:00:00
T0017648,C100001869,409.97,CASH_IN,0.0,409.97,NG,False,2024-07-01 11:00:00
T0028367,C100001665,1564.5,TRANSFER,5200.84,3636.34,US,True,2024-07-01 11:00:00
T0008297,C100000890,233.72,CASH_OUT,1108.02,874.3,BR,False,2024-07-01 11:00:00
T0003334,C100000356,114.66,CASH_OUT,201.02,86.36,US,False,2024-07-01 11:00:00
T0010321,C100001102,479.88,CASH_IN,0.0,479.88,GB,False,2024-07-01 11:00:00
T0018838,C100001992,282.59,CASH_OUT,7274.35,6991.76,CA,False,2024-07-01 11:00:00
T0024428,C100002579,25.29,PAYMENT,382.65,357.36,FR,False,2024-07-01 11:00:00
T0025849,C100002733,134.25,CASH_IN,3976.72,4110.97,IN,False,2024-07-01 11:00:00
T0025962,C100002746,790.38,PAYMENT,2105.23,1314.85,IN,False,2024-07-01 11:00:00
T0005328,C100000572,406.23,PAYMENT,834.76,428.53,NG,False,2024-07-01 11:00:00
T0015728,C100001681,56.91,PAYMENT,608.92,552.01,GB,False,2024-07-01 11:00:00
T0018199,C100001929,263.06,CASH_IN,1983.45,2246.51,DE,False,2024-07-01 11:00:00
T0011801,C100001262,124.25,TRANSFER,974.14,849.89,DE,False,2024-07-01 11:00:00
T0028599,C100001008,6417.78,TRANSFER,6417.78,0.0,US,True,2024-07-01 11:00:00
T0008987,C100000961,299.17,CASH_IN,7385.35,7684.52,BR,False,2024-07-01 11:00:00
T0022429,C100002377,78.25,CASH_OUT,0.0,0.0,DE,False,2024-07-01 11:00:00
T0004905,C100000527,348.72,CASH_IN,2365.36,2714.08,US,False,2024-07-01 11:00:00
T0005086,C100000547,198.27,PAYMENT,523.17,324.9,AU,False,2024-07-01 11:00:00
T0003880,C100000415,467.72,PAYMENT,1135.14,667.42,IN,False,2024-07-01 11:00:00
T0002345,C100000246,189.5,CASH_OUT,2969.73,2780.23,SG,False,2024-07-01 11:00:00
T0023101,C100002440,88.58,CASH_OUT,88.58,0.0,FR,False,2024-07-01 11:00:00
T0010413,C100001112,231.16,PAYMENT,1145.34,914.18,GB,False,2024-07-01 11:00:00
T0002877,C100000305,734.87,CASH_OUT,5589.11,4854.24,DE,False,2024-07-01 11:00:00
T0026448,C100002797,52.74,PAYMENT,254.69,201.95,NG,False,2024-07-01 11:00:00
T0002516,C100000262,416.39,PAYMENT,0.0,0.0,SG,False,2024-07-01 12:00:00
T0014714,C100001572,1910.45,CASH_OUT,14822.32,12911.87,IN,False,2024-07-01 12:00:00
T0024453,C100002581,82.14,CASH_OUT,82.14,0.0,AU,False,2024-07-01 12:00:00
T0025675,C100002711,540.8,CASH_IN,1471.11,2011.91,CA,False,2024-07-01 12:00:00
T0014696,C100001571,88.02,CASH_OUT,1066.64,978.62,US,False,2024-07-01 12:00:00
T0003712,C100000397,147.35,CASH_OUT,757.34,609.99,CA,False,2024-07-01 12:00:00
T0028112,C100002974,183.1,CASH_IN,1450.24,1633.34,CA,False,2024-07-01 12:00:00
T0000096,C100000009,284.15,CASH_IN,1836.9,2121.05,AU,False,2024-07-01 12:00:00
T0016261,C100001735,3013.34,PAYMENT,17214.02,14200.68,IN,False,2024-07-01 12:00:00
T0007250,C100000782,319.68,CASH_OUT,0.0,0.0,GB,False,2024-07-01 12:00:00
T0024717,C100002609,118.08,CASH_IN,32.6,150.68,GB,False,2024-07-01 12:00:00
T0005495,C100000586,158.63,PAYMENT,3210.22,3051.59,IN,False,2024-07-01 12:00:00
T0003517,C100000378,250.54,CASH_OUT,250.54,0.0,AU,False,2024-07-01 12:00:00
T0023794,C100002513,89.42,PAYMENT,622.49,533.07,AU,False,2024-07-01 12:00:00
T0004621,C100000498,683.76,CASH_OUT,2874.13,2190.37,GB,False,2024-07-01 12:00:00
T0024347,C100002572,261.2,PAYMENT,835.38,574.18,DE,False,2024-07-01 12:00:00
T0015002,C100001602,4701.45,CASH_OUT,0.0,0.0,US,False,2024-07-01 12:00:00
T0001129,C100000117,568.09,CASH_IN,4016.98,4585.07,NG,False,2024-07-01 12:00:00
