user_id,account_created,home_country,typical_transaction_amount,travel_frequency
C100001935,2023-04-13,BR,2107.94,rare
C100001936,2022-06-18,CA,269.26,rare
C100001937,2021-10-01,BR,74.62,never
C100001938,2020-02-29,DE,293.05,never
C100001939,2023-02-08,FR,63.32,never
C100001940,2023-04-11,SG,73.77,rare
C100001941,2022-12-05,IN,86.39,rare
C100001942,2020-06-30,AU,156.91,never
C100001943,2023-10-21,AU,624.51,rare
C100001944,2022-06-07,US,436.33,never
C100001945,2023-06-15,SG,412.81,never
C100001946,2023-04-22,FR,81.54,frequent
C100001947,2020-04-30,BR,142.41,never
C100001948,2023-11-30,DE,321.18,never
C100001949,2022-08-30,FR,130.54,never
C100001950,2020-05-02,FR,185.24,never
C100001951,2021-07-16,US,380.45,rare
C100001952,2023-08-22,SG,172.64,frequent
C100001953,2022-02-06,GB,306.76,rare
C100001954,2020-02-13,FR,1203.19,rare
C100001955,2022-05-09,GB,206.05,never
C100001956,2021-11-07,GB,795.79,rare
C100001957,2021-11-02,FR,428.11,never
C100001958,2021-05-02,CA,56.42,never
C100001959,2023-03-10,CA,81.28,frequent
C100001960,2020-08-19,FR,106.31,never
C100001961,2020-01-19,BR,104.08,never
C100001962,2023-05-13,CA,223.57,never
C100001963,2020-09-18,DE,452.43,rare
C100001964,2020-09-20,CA,858.48,never
C100001965,2021-01-06,GB,333.01,never
C100001966,2022-06-20,DE,156.7,rare
C100001967,2022-01-31,FR,30.5,never
C100001968,2020-08-19,US,262.59,frequent
C100001969,2023-04-28,AU,251.08,never
C100001970,2020-09-03,AU,293.81,rare
C100001971,2020-04-25,FR,2010.7,frequent
C100001972,2021-04-01,AU,846.07,rare
C100001973,2022-08-01,SG,536.5,rare
C100001974,2021-09-24,AU,93.5,never
C100001975,2023-09-22,AU,146.5,rare
C100001976,2020-04-09,BR,222.55,frequent
C100001977,2022-07-31,GB,112.68,rare
C100001978,2023-09-12,CA,403.62,frequent
C100001979,2020-10-22,NG,349.64,rare
C100001980,2021-05-06,CA,82.41,rare
C100001981,2021-06-25,CA,809.82,never
C100001982,2023-09-16,GB,271.05,rare
C100001983,2020-12-24,IN,43.42,frequent
C100001984,2021-06-04,GB,232.45,rare
C100001985,2020-10-24,US,324.15,never
C100001986,2020-09-05,CA,647.29,rare
C100001987,2023-02-02,CA,174.6,rare
C100001988,2023-02-04,CA,560.0,frequent
C100001989,2020-04-20,AU,295.05,never
C100001990,2021-11-03,NG,65.69,never
C100001991,2022-03-16,BR,59.43,never
C100001992,2022-10-18,CA,751.87,never
C100001993,2021-06-02,BR,809.15,frequent
C100001994,2020-12-19,NG,337.95,never
C100001995,2023-11-29,DE,1091.94,rare
C100001996,2021-10-03,SG,703.88,never
C100001997,2020-01-12,AU,484.75,never
C100001998,2022-10-27,NG,98.37,frequent
C100001999,2022-10-27,IN,1382.2,never
C100002000,2020-06-25,GB,418.34,never
C100002001,2023-09-05,US,166.36,never
C100002002,2022-05-13,NG,125.43,frequent
C100002003,2022-02-15,NG,316.33,frequent
C100002004,2020-10-18,SG,46.01,never
C100002005,2023-06-01,CA,492.59,rare
C100002006,2022-03-22,IN,94.3,never
C100002007,2023-04-29,AU,354.46,rare
C100002008,2020-11-01,SG,145.24,never
C100002009,2021-06-11,DE,187.84,rare
C100002010,2021-12-22,AU,114.79,frequent
C100002011,2022-05-20,US,208.26,never
C100002012,2023-04-27,BR,1618.7,never
C100002013,2020-04-23,CA,977.56,never
C100002014,2021-05-20,NG,348.79,never
C100002015,2022-09-02,CA,238.58,never
C100002016,2022-04-20,US,569.18,never
C100002017,2021-01-28,BR,757.46,frequent
C100002018,2021-02-07,SG,106.72,never
C100002019,2022-02-11,NG,226.46,frequent
C100002020,2022-09-25,AU,39.57,never
C100002021,2021-05-03,IN,752.28,rare
C100002022,2021-05-05,NG,1929.52,never
C100002023,2021-07-28,IN,265.09,frequent
C100002024,2023-08-20,AU,29.22,never
C100002025,2022-01-25,GB,449.84,never
C100002026,2021-07-08,DE,99.08,rare
C100002027,2020-03-14,US,126.05,rare
C100002028,2021-11-11,SG,457.87,rare
C100002029,2022-07-30,DE,315.62,never
C100002030,2021-09-29,FR,150.19,never
C100002031,2023-03-24,AU,127.79,rare
C100002032,2023-07-26,FR,277.5,rare
C100002033,2021-04-07,GB,162.48,rare
C100002034,2020-01-22,US,80.7,never
C100002035,2020-08-10,DE,175.46,never
C100002036,2021-08-20,CA,343.64,frequent
C100002037,2023-10-06,BR,204.77,rare
C100002038,2020-01-20,CA,59.53,never
C100002039,2022-02-28,DE,657.91,frequent
C100002040,2022-10-14,FR,15.82,rare
C100002041,2020-06-04,GB,156.59,never
C100002042,2020-12-30,FR,131.6,never
C100002043,2020-12-26,BR,283.77,rare
C100002044,2022-10-31,AU,429.09,never
C100002045,2020-01-14,FR,755.04,rare
C100002046,2022-02-23,SG,120.01,rare
C100002047,2021-11-03,NG,439.92,never
C100002048,2020-12-24,DE,297.62,frequent
C100002049,2021-05-03,CA,44.19,never
C100002050,2023-03-31,IN,1636.87,never
C100002051,2022-09-26,GB,58.05,rare
C100002052,2022-07-04,CA,372.22,rare
C100002053,2020-03-18,CA,361.39,never
C100002054,2021-02-14,US,322.35,rare
C100002055,2022-06-27,CA,149.22,frequent
C100002056,2021-01-16,CA,559.62,rare
C100002057,2021-01-10,AU,51.4,rare
C100002058,2022-05-18,DE,229.1,never
C100002059,2022-05-05,NG,139.23,never
C100002060,2020-06-02,BR,124.3,rare
C100002061,2021-09-20,NG,375.68,never
C100002062,2023-05-03,NG,718.72,rare
C100002063,2021-02-06,NG,173.6,never
C100002064,2021-08-11,BR,534.15,never
C100002065,2021-12-05,NG,257.17,never
C100002066,2021-01-30,BR,100.21,never
C100002067,2020-05-14,US,189.06,never
C100002068,2022-08-17,US,181.37,rare
C100002069,2022-04-12,CA,121.92,rare
C100002070,2023-03-07,CA,375.58,never
C100002071,2021-05-21,BR,309.4,never
C100002072,2022-05-06,GB,49.87,rare
C100002073,2022-07-31,SG,46.92,never
C100002074,2021-03-11,GB,374.16,rare
C100002075,2022-04-28,FR,108.28,rare
C100002076,2022-02-06,FR,330.97,rare
C100002077,2022-03-13,US,534.29,frequent
C100002078,2022-11-28,AU,68.65,rare
C100002079,2023-06-06,BR,59.65,frequent
C100002080,2020-09-06,FR,1305.62,frequent
C100002081,2023-07-24,BR,347.78,never
C100002082,2022-08-25,US,160.9,never
C100002083,2021-04-22,IN,96.16,never
C100002084,2023-05-29,BR,146.87,never
C100002085,2021-05-09,FR,74.4,rare
C100002086,2021-01-18,AU,591.94,never
C100002087,2021-04-29,DE,112.53,never
C100002088,2022-09-22,GB,730.36,never
C100002089,2023-11-04,BR,163.92,rare
C100002090,2020-06-12,AU,86.2,rare
C100002091,2022-08-23,FR,159.76,frequent
C100002092,2020-10-07,US,17.74,never
C100002093,2023-02-23,CA,216.86,never
C100002094,2023-04-14,IN,206.41,frequent
C100002095,2020-11-15,GB,558.21,rare
C100002096,2020-03-29,NG,37.1,rare
C100002097,2020-07-20,FR,782.01,rare
C100002098,2020-12-23,CA,555.91,never
C100002099,2022-12-15,DE,855.81,frequent
C100002100,2020-05-06,BR,232.13,rare
C100002101,2021-04-21,BR,674.45,rare
C100002102,2023-03-31,DE,56.19,rare
C100002103,2023-06-01,IN,499.22,never
C100002104,2020-07-05,GB,113.16,never
C100002105,2022-11-04,NG,46.93,rare
C100002106,2020-12-02,SG,79.51,rare
C100002107,2023-05-18,CA,246.05,never
C100002108,2022-10-27,FR,107.31,never
C100002109,2022-10-23,DE,356.41,frequent
C100002110,2022-10-27,BR,40.12,never
C100002111,2021-04-12,NG,29.16,never
C100002112,2020-05-04,CA,965.25,rare
C100002113,2020-05-10,US,604.14,rare
C100002114,2021-01-06,DE,85.69,rare
C100002115,2023-02-16,DE,243.96,frequent
C100002116,2020-02-28,DE,678.24,never
C100002117,2021-10-18,IN,372.11,frequent
C100002118,2021-10-13,AU,283.79,frequent
C100002119,2021-03-05,US,731.54,rare
C100002120,2020-11-28,AU,117.84,rare
C100002121,2020-03-10,NG,252.44,never
C100002122,2021-08-22,NG,240.36,never
C100002123,2021-07-13,NG,186.28,never
C100002124,2020-12-31,GB,165.7,never
C100002125,2022-12-03,SG,263.19,frequent
C100002126,2022-09-18,DE,253.26,never
C100002127,2021-06-21,BR,85.76,rare
C100002128,2023-09-02,NG,545.55,never
C100002129,2022-08-31,NG,92.17,never
C100002130,2021-02-09,FR,196.72,never
C100002131,2020-02-06,FR,182.13,never
C100002132,2021-11-20,IN,350.06,rare
C100002133,2022-05-10,US,29.4,frequent
C100002134,2022-03-13,SG,596.4,never
C100002135,2021-03-27,US,124.34,frequent
C100002136,2021-10-15,IN,828.79,rare
C100002137,2023-10-30,NG,151.69,rare
C100002138,2021-10-22,US,233.03,never
C100002139,2022-05-09,CA,1658.69,never
C100002140,2021-03-05,FR,185.43,frequent
C100002141,2020-06-29,US,844.59,rare
C100002142,2020-02-25,NG,254.43,never
C100002143,2021-07-13,BR,370.71,rare
C100002144,2022-07-02,NG,262.42,never
C100002145,2022-03-08,SG,571.26,rare
C100002146,2023-03-25,IN,123.28,never
C100002147,2020-04-03,AU,91.46,frequent
C100002148,2020-08-08,FR,129.21,never
C100002149,2020-07-29,BR,270.35,never
C100002150,2022-08-20,GB,196.21,rare
C100002151,2022-08-29,NG,497.84,never
C100002152,2020-07-26,DE,902.11,frequent
C100002153,2021-10-15,NG,92.22,rare
C100002154,2021-02-28,AU,117.45,never
C100002155,2022-01-01,AU,58.19,never
C100002156,2022-03-09,CA,1863.8,frequent
C100002157,2021-06-11,GB,331.85,rare
C100002158,2020-09-26,GB,395.36,frequent
C100002159,2022-08-12,CA,64.06,never
C100002160,2020-10-01,FR,244.41,frequent
C100002161,2022-12-18,US,407.18,rare
C100002162,2022-05-05,DE,190.04,rare
C100002163,2020-05-06,AU,717.45,never
C100002164,2020-03-08,FR,2469.65,never
C100002165,2020-04-20,US,94.91,frequent
C100002166,2022-09-07,SG,88.05,frequent
C100002167,2020-08-14,GB,101.72,never
C100002168,2020-04-03,FR,1219.5,frequent
C100002169,2020-02-03,US,693.92,never
C100002170,2023-11-03,NG,213.68,never
C100002171,2021-01-01,IN,253.8,never
C100002172,2020-01-07,AU,108.14,never
C100002173,2020-12-04,FR,595.87,never
C100002174,2023-01-03,DE,167.35,never
C100002175,2020-12-07,GB,188.66,never
C100002176,2023-07-05,DE,449.79,rare
C100002177,2022-01-14,IN,202.76,rare
C100002178,2021-06-20,US,193.45,rare
C100002179,2022-02-18,IN,247.29,never
C100002180,2021-03-07,AU,542.05,rare
C100002181,2022-12-24,SG,1269.65,never
C100002182,2021-07-19,NG,439.43,rare
C100002183,2021-05-24,AU,546.38,rare
C100002184,2021-06-09,SG,200.37,never
C100002185,2022-10-15,NG,120.57,never
C100002186,2022-09-22,AU,470.59,rare
C100002187,2022-11-29,GB,290.39,frequent
C100002188,2022-02-10,AU,58.99,rare
C100002189,2021-08-17,DE,176.25,frequent
C100002190,2022-07-02,SG,225.23,frequent
C100002191,2022-04-25,CA,146.87,never
C100002192,2022-10-19,IN,1076.79,rare
C100002193,2023-01-24,US,395.38,never
C100002194,2021-05-06,FR,966.01,never
C100002195,2020-09-22,IN,318.44,never
C100002196,2022-10-13,CA,265.44,frequent
C100002197,2020-07-20,CA,95.91,rare
C100002198,2021-09-07,BR,247.63,never
C100002199,2023-04-07,CA,247.91,never
C100002200,2022-06-27,IN,62.36,never
C100002201,2023-11-22,IN,142.66,rare
C100002202,2023-10-07,AU,177.1,frequent
C100002203,2022-08-09,NG,369.99,never
C100002204,2022-02-21,BR,388.13,never
C100002205,2020-10-18,IN,136.82,rare
C100002206,2023-05-24,SG,391.06,never
C100002207,2020-08-19,SG,203.96,rare
C100002208,2023-01-01,IN,13.88,never
C100002209,2023-05-19,US,150.7,never
C100002210,2021-03-07,GB,719.81,never
C100002211,2020-11-20,GB,45.52,frequent
C100002212,2021-07-20,IN,273.88,never
C100002213,2023-06-20,NG,1194.24,never
C100002214,2023-06-21,AU,114.36,rare
C100002215,2022-05-24,DE,245.22,frequent
C100002216,2022-02-26,SG,66.42,never
C100002217,2020-01-04,NG,1245.42,never
C100002218,2022-10-19,US,225.13,rare
C100002219,2023-03-02,FR,256.37,never
C100002220,2020-03-20,FR,947.95,rare
C100002221,2023-04-26,AU,474.13,never
C100002222,2023-10-26,CA,101.94,never
C100002223,2022-04-07,AU,128.09,never
C100002224,2022-05-08,BR,401.39,rare
C100002225,2021-06-29,IN,131.09,never
C100002226,2020-06-25,FR,29.45,never
C100002227,2020-04-07,SG,232.01,never
C100002228,2022-10-14,US,55.69,rare
C100002229,2020-01-30,DE,1231.86,never
C100002230,2021-06-11,GB,292.01,rare
C100002231,2023-08-25,IN,98.97,rare
C100002232,2020-03-31,DE,121.68,never
C100002233,2023-05-19,GB,36.99,frequent
C100002234,2021-08-13,FR,81.49,frequent
C100002235,2020-10-28,AU,676.09,never
C100002236,2022-12-11,BR,2279.67,never
C100002237,2022-11-10,AU,505.93,never
C100002238,2022-01-21,CA,223.18,never
C100002239,2020-06-15,CA,158.86,rare
C100002240,2023-01-17,FR,94.02,frequent
C100002241,2021-04-28,AU,1919.4,frequent
C100002242,2022-02-23,CA,202.6,never
C100002243,2023-06-26,CA,2029.67,never
C100002244,2021-02-19,FR,985.87,never
C100002245,2020-08-29,DE,42.91,rare
C100002246,2021-08-31,BR,125.72,never
C100002247,2023-03-25,CA,125.33,frequent
C100002248,2023-04-24,CA,225.91,frequent
C100002249,2022-04-06,BR,230.37,never
C100002250,2021-12-08,GB,4896.32,rare
C100002251,2021-10-04,IN,83.33,rare
C100002252,2022-12-19,SG,307.65,rare
C100002253,2021-12-16,BR,453.28,never
C100002254,2022-10-07,FR,244.31,never
C100002255,2021-03-26,FR,273.19,rare
C100002256,2020-10-20,US,86.07,never
C100002257,2021-05-13,DE,272.19,rare
C100002258,2023-12-01,NG,408.05,never
C100002259,2020-01-14,DE,339.54,rare
C100002260,2023-10-30,CA,432.77,rare
C100002261,2020-01-03,US,1004.86,never
C100002262,2023-10-18,BR,624.51,never
C100002263,2021-11-24,IN,262.77,rare
C100002264,2023-07-04,AU,75.81,never
C100002265,2023-07-19,AU,134.29,rare
C100002266,2021-03-30,BR,196.44,rare
C100002267,2021-01-26,NG,314.93,never
C100002268,2023-06-16,NG,151.66,rare
C100002269,2020-02-05,BR,95.99,rare
C100002270,2022-08-31,GB,74.57,rare
C100002271,2022-09-03,IN,46.94,never
C100002272,2022-10-04,DE,193.46,never
C100002273,2022-02-11,IN,56.28,never
C100002274,2023-03-23,NG,89.97,frequent
C100002275,2022-04-04,DE,165.03,frequent
C100002276,2023-02-05,DE,64.33,rare
C100002277,2023-09-20,AU,357.72,never
C100002278,2022-06-23,FR,512.97,rare
C100002279,2021-04-15,GB,141.26,rare
C100002280,2020-12-06,SG,158.06,rare
C100002281,2022-07-15,SG,418.82,never
C100002282,2022-08-27,AU,119.82,frequent
C100002283,2020-11-01,SG,111.86,never
C100002284,2021-04-02,CA,809.57,never
C100002285,2020-08-30,BR,592.4,frequent
C100002286,2020-05-16,DE,446.55,never
C100002287,2020-09-14,AU,617.48,never
C100002288,2020-04-02,DE,33.88,rare
C100002289,2022-04-16,DE,947.51,frequent
C100002290,2022-05-17,AU,362.15,never
C100002291,2022-08-30,AU,672.35,rare
C100002292,2022-12-31,FR,360.38,never
C100002293,2020-12-27,SG,256.96,never
C100002294,2021-02-14,CA,185.8,never
C100002295,2020-10-13,SG,353.24,rare
C100002296,2023-04-07,US,179.16,never
C100002297,2021-12-30,NG,582.82,never
C100002298,2023-01-19,GB,50.08,rare
C100002299,2020-06-03,AU,142.37,rare
C100002300,2022-11-15,US,1890.93,rare
C100002301,2023-05-11,CA,130.83,rare
C100002302,2021-09-09,GB,192.74,never
C100002303,2020-06-23,IN,101.23,never
C100002304,2020-05-02,DE,342.35,never
C100002305,2023-07-18,AU,117.18,rare
C100002306,2022-08-23,FR,203.24,never
C100002307,2023-04-27,SG,571.84,never
C100002308,2022-09-18,US,121.66,never
C100002309,2021-10-30,IN,538.41,never
C100002310,2022-10-27,CA,556.81,frequent
C100002311,2023-08-28,CA,702.72,rare
C100002312,2021-12-03,DE,281.62,never
C100002313,2023-09-18,FR,6255.77,rare
C100002314,2023-01-12,IN,702.42,rare
C100002315,2023-12-02,BR,338.62,never
C100002316,2023-07-31,BR,101.91,never
C100002317,2022-03-19,GB,222.06,rare
C100002318,2020-08-03,SG,1018.75,never
C100002319,2020-11-20,DE,1352.26,rare
C100002320,2023-07-14,FR,1073.12,rare
C100002321,2023-10-14,AU,536.57,rare
C100002322,2022-08-06,NG,69.71,frequent
C100002323,2021-05-14,FR,398.28,rare
C100002324,2020-12-30,CA,70.71,rare
C100002325,2020-09-11,FR,55.29,never
C100002326,2022-07-31,BR,310.8,rare
C100002327,2023-04-06,DE,412.9,rare
C100002328,2023-10-26,GB,603.88,frequent
C100002329,2023-05-06,IN,402.28,rare
C100002330,2023-08-31,BR,416.37,never
C100002331,2020-07-20,AU,91.41,rare
C100002332,2022-11-14,FR,220.31,frequent
C100002333,2020-09-11,AU,54.21,rare
C100002334,2021-10-02,NG,33.0,rare
C100002335,2021-10-23,US,513.19,rare
C100002336,2022-02-20,SG,115.22,rare
C100002337,2020-09-17,BR,585.52,never
C100002338,2023-10-01,FR,741.26,never
C100002339,2023-07-23,IN,131.72,rare
C100002340,2022-04-06,FR,441.56,frequent
C100002341,2022-05-17,NG,126.32,frequent
C100002342,2021-10-13,BR,38.63,never
C100002343,2021-01-11,IN,276.8,never
C100002344,2021-08-14,DE,152.8,never
C100002345,2022-11-29,FR,157.58,rare
C100002346,2022-08-21,IN,1764.01,rare
C100002347,2020-12-22,IN,53.2,frequent
C100002348,2023-02-17,FR,358.84,never
C100002349,2021-12-12,BR,90.49,rare
C100002350,2021-10-23,DE,606.84,rare
C100002351,2020-12-25,BR,329.78,never
C100002352,2021-02-14,GB,357.57,frequent
C100002353,2022-02-06,IN,95.12,rare
C100002354,2022-09-16,SG,113.8,never
C100002355,2022-06-24,AU,618.47,never
C100002356,2022-04-23,NG,1437.7,frequent
C100002357,2023-01-23,SG,395.56,rare
C100002358,2021-06-21,US,99.74,rare
C100002359,2023-02-08,FR,343.41,rare
C100002360,2021-05-19,NG,2772.41,never
C100002361,2020-12-23,AU,271.08,rare
C100002362,2020-02-26,BR,1055.57,frequent
C100002363,2023-06-15,AU,116.71,never
C100002364,2020-12-11,DE,234.61,rare
C100002365,2023-08-02,GB,454.67,never
C100002366,2022-08-07,US,364.06,never
C100002367,2023-03-25,BR,113.71,never
C100002368,2023-04-14,NG,108.91,frequent
C100002369,2023-03-27,DE,657.39,never
C100002370,2023-10-01,SG,805.57,never
C100002371,2020-09-11,SG,1110.03,rare
C100002372,2023-09-06,FR,1486.13,never
C100002373,2022-05-12,DE,279.95,rare
C100002374,2021-03-08,SG,179.25,frequent
C100002375,2020-01-16,NG,944.82,never
C100002376,2020-07-30,GB,499.23,never
C100002377,2023-05-20,DE,91.61,frequent
C100002378,2020-01-20,IN,87.04,never
C100002379,2021-05-12,BR,400.19,never
C100002380,2023-03-21,GB,204.94,frequent
C100002381,2022-03-01,CA,238.31,frequent
C100002382,2020-04-29,FR,715.18,rare
C100002383,2022-05-20,FR,522.72,rare
C100002384,2023-03-15,US,925.07,frequent
C100002385,2020-06-29,AU,35.46,rare
C100002386,2020-03-10,DE,315.26,rare
C100002387,2020-02-06,CA,490.14,rare
C100002388,2020-03-06,IN,53.17,rare
C100002389,2020-07-02,AU,127.12,rare
C100002390,2022-02-21,GB,105.58,never
C100002391,2023-03-03,GB,250.06,rare
C100002392,2021-07-03,AU,1246.2,rare
C100002393,2023-01-21,AU,1849.35,never
C100002394,2022-01-25,BR,108.39,never
C100002395,2021-05-08,US,414.29,rare
C100002396,2020-03-19,CA,427.86,never
C100002397,2022-10-15,FR,360.55,never
C100002398,2022-12-07,CA,364.67,never
C100002399,2021-01-16,AU,331.54,never
C100002400,2023-11-23,AU,1322.88,rare
C100002401,2021-09-14,NG,736.91,never
C100002402,2020-12-31,NG,84.76,never
C100002403,2021-10-06,BR,542.25,rare
C100002404,2022-06-01,US,597.27,never
C100002405,2020-09-04,FR,335.28,never
C100002406,2022-06-20,SG,758.56,rare
C100002407,2021-02-19,AU,295.32,rare
C100002408,2022-02-07,BR,299.01,rare
C100002409,2023-10-25,SG,276.23,rare
C100002410,2021-11-04,US,32.52,frequent
C100002411,2023-09-23,IN,225.79,never
C100002412,2020-04-10,BR,125.43,rare
C100002413,2021-07-25,AU,74.71,rare
C100002414,2022-06-18,FR,1026.61,never
C100002415,2022-01-06,DE,405.13,frequent
C100002416,2021-06-30,FR,237.5,never
C100002417,2022-11-25,GB,139.1,frequent
C100002418,2022-10-16,BR,329.04,rare
C100002419,2022-04-13,NG,659.47,rare
C100002420,2022-11-28,AU,107.02,never
C100002421,2020-12-14,CA,243.51,frequent
C100002422,2023-07-07,US,582.93,rare
C100002423,2020-09-06,DE,35.3,never
C100002424,2022-07-22,FR,231.0,never
C100002425,2021-09-21,DE,159.29,rare
C100002426,2023-04-21,AU,214.04,never
C100002427,2022-05-30,GB,148.17,rare
C100002428,2020-12-18,US,280.79,rare
C100002429,2022-11-10,AU,1675.1,never
C100002430,2023-05-27,CA,176.99,rare
C100002431,2021-11-16,DE,327.57,never
C100002432,2023-04-14,FR,1798.57,frequent
C100002433,2022-09-08,BR,141.17,frequent
C100002434,2022-02-26,BR,1502.18,never
C100002435,2021-09-17,CA,246.0,rare
C100002436,2021-06-01,IN,1453.74,rare
C100002437,2021-04-09,US,518.12,frequent
C100002438,2020-08-12,IN,332.66,never
C100002439,2023-08-30,BR,229.15,rare
C100002440,2022-07-02,BR,131.1,frequent
C100002441,2023-12-01,BR,263.96,never
C100002442,2023-11-19,CA,600.26,rare
C100002443,2023-02-02,AU,241.5,never
C100002444,2021-07-30,DE,178.28,rare
C100002445,2020-06-01,FR,190.42,never
C100002446,2020-11-21,NG,660.16,frequent
C100002447,2021-05-22,IN,833.11,never
C100002448,2020-11-15,IN,125.57,never
C100002449,2023-04-01,GB,125.39,rare
C100002450,2020-08-19,DE,357.58,rare
C100002451,2020-06-07,SG,1127.25,rare
C100002452,2023-07-20,AU,769.69,rare
C100002453,2022-01-29,SG,69.98,never
C100002454,2020-09-02,FR,187.9,rare
C100002455,2022-01-21,GB,96.49,never
C100002456,2020-08-18,GB,187.26,never
C100002457,2020-04-04,FR,1217.32,frequent
C100002458,2022-01-23,BR,58.99,rare
C100002459,2023-09-08,AU,48.48,never
C100002460,2022-08-03,AU,106.85,never
C100002461,2023-01-29,US,326.13,frequent
C100002462,2022-01-24,SG,455.21,never
C100002463,2021-08-17,DE,378.97,never
C100002464,2022-02-07,GB,792.89,never
C100002465,2023-02-26,BR,41.97,never
C100002466,2022-09-28,US,802.99,never
C100002467,2021-04-05,FR,179.09,frequent
C100002468,2023-10-25,BR,508.51,never
C100002469,2023-01-30,DE,65.14,rare
C100002470,2020-06-04,BR,245.91,rare
C100002471,2023-07-14,IN,309.91,rare
C100002472,2022-04-18,SG,777.24,rare
C100002473,2023-02-10,GB,50.14,rare
C100002474,2023-07-06,US,252.33,rare
C100002475,2022-04-07,BR,82.66,rare
C100002476,2021-11-17,DE,405.65,rare
C100002477,2023-03-26,SG,532.3,rare
C100002478,2023-08-13,US,886.4,rare
C100002479,2023-05-24,BR,143.3,never
C100002480,2021-05-15,CA,618.46,rare
C100002481,2020-07-20,US,954.23,rare
C100002482,2023-03-20,FR,47.31,never
C100002483,2022-08-31,AU,451.4,frequent
C100002484,2022-07-29,BR,638.11,never
C100002485,2022-07-05,GB,188.91,never
C100002486,2022-12-18,DE,72.91,frequent
C100002487,2023-09-14,SG,628.26,never
C100002488,2021-11-12,AU,73.74,never
C100002489,2022-07-09,FR,204.72,never
C100002490,2022-07-31,IN,235.07,frequent
C100002491,2022-11-19,SG,500.47,never
C100002492,2020-04-13,GB,130.76,rare
C100002493,2021-07-13,DE,123.4,rare
C100002494,2022-04-13,SG,270.13,rare
C100002495,2023-02-12,GB,669.41,frequent
C100002496,2020-10-13,SG,2410.16,rare
C100002497,2020-06-10,IN,54.19,never
C100002498,2023-10-17,CA,335.41,frequent
C100002499,2020-04-12,US,82.56,rare
C100002500,2021-03-07,CA,677.77,never
C100002501,2023-07-13,DE,95.72,never
C100002502,2020-12-20,US,124.63,rare
C100002503,2023-07-02,SG,135.74,never
C100002504,2023-09-21,BR,226.74,rare
C100002505,2023-06-21,AU,338.05,never
C100002506,2022-02-13,GB,396.91,rare
C100002507,2021-06-30,US,243.28,never
C100002508,2022-04-29,BR,64.72,rare
C100002509,2023-06-11,AU,506.63,never
C100002510,2023-02-21,IN,232.07,never
C100002511,2020-08-01,SG,781.91,never
C100002512,2020-02-25,CA,120.57,never
C100002513,2020-12-19,AU,49.29,rare
C100002514,2023-07-08,BR,236.51,rare
C100002515,2020-09-16,NG,894.22,never
C100002516,2021-03-18,BR,287.42,frequent
C100002517,2021-11-10,NG,200.4,never
C100002518,2023-05-12,BR,102.48,never
C100002519,2020-01-07,BR,1419.08,rare
C100002520,2022-03-10,IN,87.39,rare
C100002521,2023-09-30,NG,118.46,rare
C100002522,2023-02-05,SG,432.7,never
C100002523,2022-05-08,CA,38.24,never
C100002524,2023-09-04,NG,875.32,rare
C100002525,2022-08-26,GB,456.78,never
C100002526,2022-02-01,BR,601.38,never
C100002527,2020-03-16,FR,427.57,frequent
C100002528,2023-08-01,US,208.28,rare
C100002529,2021-08-30,US,84.51,never
C100002530,2020-05-02,BR,212.71,never
C100002531,2020-10-06,CA,92.27,rare
C100002532,2020-04-19,BR,397.88,never
C100002533,2023-04-03,IN,548.28,never
C100002534,2020-10-13,US,1071.49,never
C100002535,2020-02-02,NG,354.88,rare
C100002536,2022-08-23,US,616.82,rare
C100002537,2021-12-19,AU,181.79,never
C100002538,2021-11-03,AU,151.67,never
C100002539,2021-12-27,CA,392.95,rare
C100002540,2022-10-14,DE,166.26,rare
C100002541,2020-02-13,GB,320.28,rare
C100002542,2020-03-05,DE,84.67,never
C100002543,2022-06-06,SG,101.33,rare
C100002544,2020-10-07,DE,461.93,frequent
C100002545,2022-05-13,AU,593.89,rare
C100002546,2020-10-22,GB,91.32,never
C100002547,2021-08-18,US,478.48,rare
C100002548,2022-01-29,DE,143.63,never
C100002549,2023-06-02,SG,248.76,never
C100002550,2021-05-10,NG,1009.23,never
C100002551,2022-08-30,FR,548.66,frequent
C100002552,2023-01-26,NG,542.33,never
C100002553,2023-03-01,NG,1650.43,frequent
C100002554,2020-01-28,BR,121.04,rare
C100002555,2023-07-08,BR,91.3,rare
C100002556,2020-10-17,GB,118.85,never
C100002557,2020-07-12,DE,189.71,rare
C100002558,2023-10-19,BR,23.23,never
C100002559,2021-08-12,GB,198.85,never
C100002560,2021-08-29,IN,141.94,never
C100002561,2022-07-08,GB,535.8,never
C100002562,2021-04-23,SG,348.08,rare
C100002563,2022-04-27,GB,134.2,never
C100002564,2022-03-14,US,441.4,never
C100002565,2022-03-25,NG,504.35,frequent
C100002566,2020-10-14,DE,113.46,never
C100002567,2021-06-10,FR,149.45,never
C100002568,2022-06-08,FR,26.43,never
C100002569,2020-04-16,DE,82.22,never
C100002570,2020-10-12,SG,116.46,rare
C100002571,2020-04-08,NG,263.53,never
C100002572,2021-01-22,DE,95.07,never
C100002573,2022-05-22,NG,146.43,rare
C100002574,2020-11-22,SG,71.86,never
C100002575,2022-08-19,BR,290.36,frequent
C100002576,2022-11-10,BR,374.55,frequent
C100002577,2022-02-26,CA,365.9,never
C100002578,2020-02-15,IN,247.74,never
